poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,numeric_grade,pollscore,methodology,transparency_score,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,endorsed_candidate_id,endorsed_candidate_name,endorsed_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,url_article,url_topline,url_crosstab,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,ranked_choice_reallocated,ranked_choice_round,hypothetical,party,answer,candidate_id,candidate_name,pct
88416,1528,AtlasIntel,NA,NA,AtlasIntel,546,AtlasIntel,2.7,-0.8,Online Ad,6,Georgia,9/20/24,9/25/24,NA,NA,NA,NA,NA,NA,211065,1200,lv,NA,lv,NA,9/29/24 13:12,NA,https://cdn.atlasintel.org/9e0da6ea-7e9c-498c-89e3-511bd7344cd0.pdf,NA,NA,https://cdn.atlasintel.org/9e0da6ea-7e9c-498c-89e3-511bd7344cd0.pdf,NA,NA,NA,8781,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,IND,West,31097,Cornel West,0
88416,1528,AtlasIntel,NA,NA,AtlasIntel,546,AtlasIntel,2.7,-0.8,Online Ad,6,Georgia,9/20/24,9/25/24,NA,NA,NA,NA,NA,NA,211066,1200,lv,NA,lv,NA,9/29/24 13:12,NA,https://cdn.atlasintel.org/9e0da6ea-7e9c-498c-89e3-511bd7344cd0.pdf,NA,NA,https://cdn.atlasintel.org/9e0da6ea-7e9c-498c-89e3-511bd7344cd0.pdf,NA,NA,NA,8781,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,49
88416,1528,AtlasIntel,NA,NA,AtlasIntel,546,AtlasIntel,2.7,-0.8,Online Ad,6,Georgia,9/20/24,9/25/24,NA,NA,NA,NA,NA,NA,211066,1200,lv,NA,lv,NA,9/29/24 13:12,NA,https://cdn.atlasintel.org/9e0da6ea-7e9c-498c-89e3-511bd7344cd0.pdf,NA,NA,https://cdn.atlasintel.org/9e0da6ea-7e9c-498c-89e3-511bd7344cd0.pdf,NA,NA,NA,8781,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,49.6
88364,1102,Emerson,9601185,The Hill | Nexstar,Emerson College,88,Emerson College,2.9,-1.1,Online Panel/Text-to-Web,7,Texas,9/22/24,9/24/24,NA,NA,NA,NA,NA,NA,210789,950,lv,NA,lv,NA,9/26/24 08:47,NA,https://emersoncollegepolling.com/september-2024-texas-poll-trump-51-harris-46cruz-49-allred-45/,https://emersoncollegepolling.com/september-2024-texas-poll-trump-51-harris-46cruz-49-allred-45/,NA,https://docs.google.com/spreadsheets/d/1xPTQ6KHu7GtPCrWO7jTBd0gt1mX5hp41/edit?gid=1838032591#gid=1838032591,NA,NA,NA,8889,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,46.7
88364,1102,Emerson,9601185,The Hill | Nexstar,Emerson College,88,Emerson College,2.9,-1.1,Online Panel/Text-to-Web,7,Texas,9/22/24,9/24/24,NA,NA,NA,NA,NA,NA,210789,950,lv,NA,lv,NA,9/26/24 08:47,NA,https://emersoncollegepolling.com/september-2024-texas-poll-trump-51-harris-46cruz-49-allred-45/,https://emersoncollegepolling.com/september-2024-texas-poll-trump-51-harris-46cruz-49-allred-45/,NA,https://docs.google.com/spreadsheets/d/1xPTQ6KHu7GtPCrWO7jTBd0gt1mX5hp41/edit?gid=1838032591#gid=1838032591,NA,NA,NA,8889,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,52.3
88365,1102,Emerson,9601185,The Hill | Nexstar,Emerson College,88,Emerson College,2.9,-1.1,Online Panel/Text-to-Web,7,Virginia,9/22/24,9/24/24,NA,NA,NA,NA,NA,NA,210790,860,lv,NA,lv,NA,9/26/24 08:47,NA,https://emersoncollegepolling.com/september-2024-virginia-poll-harris-52-trump-44/,https://emersoncollegepolling.com/september-2024-virginia-poll-harris-52-trump-44/,NA,https://docs.google.com/spreadsheets/d/1oA8tuH8qNgNdAnh-nJ8X6RrS2Mtx39T3/edit?gid=1796520530#gid=1796520530,NA,NA,NA,8895,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,52.7
88365,1102,Emerson,9601185,The Hill | Nexstar,Emerson College,88,Emerson College,2.9,-1.1,Online Panel/Text-to-Web,7,Virginia,9/22/24,9/24/24,NA,NA,NA,NA,NA,NA,210790,860,lv,NA,lv,NA,9/26/24 08:47,NA,https://emersoncollegepolling.com/september-2024-virginia-poll-harris-52-trump-44/,https://emersoncollegepolling.com/september-2024-virginia-poll-harris-52-trump-44/,NA,https://docs.google.com/spreadsheets/d/1oA8tuH8qNgNdAnh-nJ8X6RrS2Mtx39T3/edit?gid=1796520530#gid=1796520530,NA,NA,NA,8895,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,46.2
88361,568,YouGov,133,CBS News,YouGov,391,YouGov,3,-1.1,Online Panel,9,Georgia,9/20/24,9/24/24,NA,NA,NA,NA,NA,NA,210760,1441,lv,NA,lv,NA,9/25/24 19:56,NA,https://www.cbsnews.com/news/trump-harris-poll-georgia/,https://www.cbsnews.com/news/trump-harris-poll-georgia/,NA,https://www.scribd.com/document/773070429/cbsnews-20240924-ga,NA,NA,NA,8781,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,49
88361,568,YouGov,133,CBS News,YouGov,391,YouGov,3,-1.1,Online Panel,9,Georgia,9/20/24,9/24/24,NA,NA,NA,NA,NA,NA,210760,1441,lv,NA,lv,NA,9/25/24 19:56,NA,https://www.cbsnews.com/news/trump-harris-poll-georgia/,https://www.cbsnews.com/news/trump-harris-poll-georgia/,NA,https://www.scribd.com/document/773070429/cbsnews-20240924-ga,NA,NA,NA,8781,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,51
88380,1597,Beacon/Shaw,149,FOX News,Beacon Research/Shaw & Company Research,103,Beacon Research/Shaw & Co. Research,2.8,-1.1,Live Phone/Text-to-Web,9,Arizona,9/20/24,9/24/24,NA,NA,NA,NA,NA,NA,210903,1021,rv,NA,rv,NA,9/26/24 19:31,NA,https://www.foxnews.com/official-polls/fox-news-poll-voters-choice-flipped-arizona-since-last-month,https://www.foxnews.com/official-polls/fox-news-poll-voters-choice-flipped-arizona-since-last-month,https://static.foxnews.com/foxnews.com/content/uploads/2024/09/Fox_September-20-24-2024_Arizona_Topline_September-26-Release.pdf,https://static.foxnews.com/foxnews.com/content/uploads/2024/09/Fox_September-2024-2024_Arizona_Cross-Tabs_September-26-Release.pdf,NA,FALSE,NA,8759,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,47
88380,1597,Beacon/Shaw,149,FOX News,Beacon Research/Shaw & Company Research,103,Beacon Research/Shaw & Co. Research,2.8,-1.1,Live Phone/Text-to-Web,9,Arizona,9/20/24,9/24/24,NA,NA,NA,NA,NA,NA,210903,1021,rv,NA,rv,NA,9/26/24 19:31,NA,https://www.foxnews.com/official-polls/fox-news-poll-voters-choice-flipped-arizona-since-last-month,https://www.foxnews.com/official-polls/fox-news-poll-voters-choice-flipped-arizona-since-last-month,https://static.foxnews.com/foxnews.com/content/uploads/2024/09/Fox_September-20-24-2024_Arizona_Topline_September-26-Release.pdf,https://static.foxnews.com/foxnews.com/content/uploads/2024/09/Fox_September-2024-2024_Arizona_Cross-Tabs_September-26-Release.pdf,NA,FALSE,NA,8759,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,49
88380,1597,Beacon/Shaw,149,FOX News,Beacon Research/Shaw & Company Research,103,Beacon Research/Shaw & Co. Research,2.8,-1.1,Live Phone/Text-to-Web,9,Arizona,9/20/24,9/24/24,NA,NA,NA,NA,NA,NA,210903,1021,rv,NA,rv,NA,9/26/24 19:31,NA,https://www.foxnews.com/official-polls/fox-news-poll-voters-choice-flipped-arizona-since-last-month,https://www.foxnews.com/official-polls/fox-news-poll-voters-choice-flipped-arizona-since-last-month,https://static.foxnews.com/foxnews.com/content/uploads/2024/09/Fox_September-20-24-2024_Arizona_Topline_September-26-Release.pdf,https://static.foxnews.com/foxnews.com/content/uploads/2024/09/Fox_September-2024-2024_Arizona_Cross-Tabs_September-26-Release.pdf,NA,FALSE,NA,8759,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,LIB,Oliver,31790,Chase Oliver,2
88380,1597,Beacon/Shaw,149,FOX News,Beacon Research/Shaw & Company Research,103,Beacon Research/Shaw & Co. Research,2.8,-1.1,Live Phone/Text-to-Web,9,Arizona,9/20/24,9/24/24,NA,NA,NA,NA,NA,NA,210903,1021,rv,NA,rv,NA,9/26/24 19:31,NA,https://www.foxnews.com/official-polls/fox-news-poll-voters-choice-flipped-arizona-since-last-month,https://www.foxnews.com/official-polls/fox-news-poll-voters-choice-flipped-arizona-since-last-month,https://static.foxnews.com/foxnews.com/content/uploads/2024/09/Fox_September-20-24-2024_Arizona_Topline_September-26-Release.pdf,https://static.foxnews.com/foxnews.com/content/uploads/2024/09/Fox_September-2024-2024_Arizona_Cross-Tabs_September-26-Release.pdf,NA,FALSE,NA,8759,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,GRE,Stein,31116,Jill Stein,1
88380,1597,Beacon/Shaw,149,FOX News,Beacon Research/Shaw & Company Research,103,Beacon Research/Shaw & Co. Research,2.8,-1.1,Live Phone/Text-to-Web,9,Arizona,9/20/24,9/24/24,NA,NA,NA,NA,NA,NA,210903,1021,rv,NA,rv,NA,9/26/24 19:31,NA,https://www.foxnews.com/official-polls/fox-news-poll-voters-choice-flipped-arizona-since-last-month,https://www.foxnews.com/official-polls/fox-news-poll-voters-choice-flipped-arizona-since-last-month,https://static.foxnews.com/foxnews.com/content/uploads/2024/09/Fox_September-20-24-2024_Arizona_Topline_September-26-Release.pdf,https://static.foxnews.com/foxnews.com/content/uploads/2024/09/Fox_September-2024-2024_Arizona_Cross-Tabs_September-26-Release.pdf,NA,FALSE,NA,8759,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,IND,West,31097,Cornel West,1
88380,1597,Beacon/Shaw,149,FOX News,Beacon Research/Shaw & Company Research,103,Beacon Research/Shaw & Co. Research,2.8,-1.1,Live Phone/Text-to-Web,9,Arizona,9/20/24,9/24/24,NA,NA,NA,NA,NA,NA,210904,764,lv,NA,lv,NA,9/26/24 19:31,NA,https://www.foxnews.com/official-polls/fox-news-poll-voters-choice-flipped-arizona-since-last-month,https://www.foxnews.com/official-polls/fox-news-poll-voters-choice-flipped-arizona-since-last-month,https://static.foxnews.com/foxnews.com/content/uploads/2024/09/Fox_September-20-24-2024_Arizona_Topline_September-26-Release.pdf,https://static.foxnews.com/foxnews.com/content/uploads/2024/09/Fox_September-2024-2024_Arizona_Cross-Tabs_September-26-Release.pdf,NA,FALSE,NA,8759,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,47
88380,1597,Beacon/Shaw,149,FOX News,Beacon Research/Shaw & Company Research,103,Beacon Research/Shaw & Co. Research,2.8,-1.1,Live Phone/Text-to-Web,9,Arizona,9/20/24,9/24/24,NA,NA,NA,NA,NA,NA,210904,764,lv,NA,lv,NA,9/26/24 19:31,NA,https://www.foxnews.com/official-polls/fox-news-poll-voters-choice-flipped-arizona-since-last-month,https://www.foxnews.com/official-polls/fox-news-poll-voters-choice-flipped-arizona-since-last-month,https://static.foxnews.com/foxnews.com/content/uploads/2024/09/Fox_September-20-24-2024_Arizona_Topline_September-26-Release.pdf,https://static.foxnews.com/foxnews.com/content/uploads/2024/09/Fox_September-2024-2024_Arizona_Cross-Tabs_September-26-Release.pdf,NA,FALSE,NA,8759,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,50
88380,1597,Beacon/Shaw,149,FOX News,Beacon Research/Shaw & Company Research,103,Beacon Research/Shaw & Co. Research,2.8,-1.1,Live Phone/Text-to-Web,9,Arizona,9/20/24,9/24/24,NA,NA,NA,NA,NA,NA,210904,764,lv,NA,lv,NA,9/26/24 19:31,NA,https://www.foxnews.com/official-polls/fox-news-poll-voters-choice-flipped-arizona-since-last-month,https://www.foxnews.com/official-polls/fox-news-poll-voters-choice-flipped-arizona-since-last-month,https://static.foxnews.com/foxnews.com/content/uploads/2024/09/Fox_September-20-24-2024_Arizona_Topline_September-26-Release.pdf,https://static.foxnews.com/foxnews.com/content/uploads/2024/09/Fox_September-2024-2024_Arizona_Cross-Tabs_September-26-Release.pdf,NA,FALSE,NA,8759,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,LIB,Oliver,31790,Chase Oliver,2
88380,1597,Beacon/Shaw,149,FOX News,Beacon Research/Shaw & Company Research,103,Beacon Research/Shaw & Co. Research,2.8,-1.1,Live Phone/Text-to-Web,9,Arizona,9/20/24,9/24/24,NA,NA,NA,NA,NA,NA,210904,764,lv,NA,lv,NA,9/26/24 19:31,NA,https://www.foxnews.com/official-polls/fox-news-poll-voters-choice-flipped-arizona-since-last-month,https://www.foxnews.com/official-polls/fox-news-poll-voters-choice-flipped-arizona-since-last-month,https://static.foxnews.com/foxnews.com/content/uploads/2024/09/Fox_September-20-24-2024_Arizona_Topline_September-26-Release.pdf,https://static.foxnews.com/foxnews.com/content/uploads/2024/09/Fox_September-2024-2024_Arizona_Cross-Tabs_September-26-Release.pdf,NA,FALSE,NA,8759,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,GRE,Stein,31116,Jill Stein,1
88380,1597,Beacon/Shaw,149,FOX News,Beacon Research/Shaw & Company Research,103,Beacon Research/Shaw & Co. Research,2.8,-1.1,Live Phone/Text-to-Web,9,Arizona,9/20/24,9/24/24,NA,NA,NA,NA,NA,NA,210904,764,lv,NA,lv,NA,9/26/24 19:31,NA,https://www.foxnews.com/official-polls/fox-news-poll-voters-choice-flipped-arizona-since-last-month,https://www.foxnews.com/official-polls/fox-news-poll-voters-choice-flipped-arizona-since-last-month,https://static.foxnews.com/foxnews.com/content/uploads/2024/09/Fox_September-20-24-2024_Arizona_Topline_September-26-Release.pdf,https://static.foxnews.com/foxnews.com/content/uploads/2024/09/Fox_September-2024-2024_Arizona_Cross-Tabs_September-26-Release.pdf,NA,FALSE,NA,8759,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,IND,West,31097,Cornel West,0
88380,1597,Beacon/Shaw,149,FOX News,Beacon Research/Shaw & Company Research,103,Beacon Research/Shaw & Co. Research,2.8,-1.1,Live Phone/Text-to-Web,9,Arizona,9/20/24,9/24/24,NA,NA,NA,NA,NA,NA,210905,1021,rv,NA,rv,NA,9/26/24 19:31,NA,https://www.foxnews.com/official-polls/fox-news-poll-voters-choice-flipped-arizona-since-last-month,https://www.foxnews.com/official-polls/fox-news-poll-voters-choice-flipped-arizona-since-last-month,https://static.foxnews.com/foxnews.com/content/uploads/2024/09/Fox_September-20-24-2024_Arizona_Topline_September-26-Release.pdf,https://static.foxnews.com/foxnews.com/content/uploads/2024/09/Fox_September-2024-2024_Arizona_Cross-Tabs_September-26-Release.pdf,NA,FALSE,NA,8759,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,48
88380,1597,Beacon/Shaw,149,FOX News,Beacon Research/Shaw & Company Research,103,Beacon Research/Shaw & Co. Research,2.8,-1.1,Live Phone/Text-to-Web,9,Arizona,9/20/24,9/24/24,NA,NA,NA,NA,NA,NA,210905,1021,rv,NA,rv,NA,9/26/24 19:31,NA,https://www.foxnews.com/official-polls/fox-news-poll-voters-choice-flipped-arizona-since-last-month,https://www.foxnews.com/official-polls/fox-news-poll-voters-choice-flipped-arizona-since-last-month,https://static.foxnews.com/foxnews.com/content/uploads/2024/09/Fox_September-20-24-2024_Arizona_Topline_September-26-Release.pdf,https://static.foxnews.com/foxnews.com/content/uploads/2024/09/Fox_September-2024-2024_Arizona_Cross-Tabs_September-26-Release.pdf,NA,FALSE,NA,8759,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,50
88380,1597,Beacon/Shaw,149,FOX News,Beacon Research/Shaw & Company Research,103,Beacon Research/Shaw & Co. Research,2.8,-1.1,Live Phone/Text-to-Web,9,Arizona,9/20/24,9/24/24,NA,NA,NA,NA,NA,NA,210906,764,lv,NA,lv,NA,9/26/24 19:31,NA,https://www.foxnews.com/official-polls/fox-news-poll-voters-choice-flipped-arizona-since-last-month,https://www.foxnews.com/official-polls/fox-news-poll-voters-choice-flipped-arizona-since-last-month,https://static.foxnews.com/foxnews.com/content/uploads/2024/09/Fox_September-20-24-2024_Arizona_Topline_September-26-Release.pdf,https://static.foxnews.com/foxnews.com/content/uploads/2024/09/Fox_September-2024-2024_Arizona_Cross-Tabs_September-26-Release.pdf,NA,FALSE,NA,8759,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,48
88380,1597,Beacon/Shaw,149,FOX News,Beacon Research/Shaw & Company Research,103,Beacon Research/Shaw & Co. Research,2.8,-1.1,Live Phone/Text-to-Web,9,Arizona,9/20/24,9/24/24,NA,NA,NA,NA,NA,NA,210906,764,lv,NA,lv,NA,9/26/24 19:31,NA,https://www.foxnews.com/official-polls/fox-news-poll-voters-choice-flipped-arizona-since-last-month,https://www.foxnews.com/official-polls/fox-news-poll-voters-choice-flipped-arizona-since-last-month,https://static.foxnews.com/foxnews.com/content/uploads/2024/09/Fox_September-20-24-2024_Arizona_Topline_September-26-Release.pdf,https://static.foxnews.com/foxnews.com/content/uploads/2024/09/Fox_September-2024-2024_Arizona_Cross-Tabs_September-26-Release.pdf,NA,FALSE,NA,8759,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,51
88381,1597,Beacon/Shaw,149,FOX News,Beacon Research/Shaw & Company Research,103,Beacon Research/Shaw & Co. Research,2.8,-1.1,Live Phone/Text-to-Web,9,Georgia,9/20/24,9/24/24,NA,NA,NA,NA,NA,NA,210907,1006,rv,NA,rv,NA,9/26/24 19:31,NA,https://www.foxnews.com/official-polls/fox-news-poll-harris-ahead-trump-3-points-georgia,https://www.foxnews.com/official-polls/fox-news-poll-harris-ahead-trump-3-points-georgia,https://static.foxnews.com/foxnews.com/content/uploads/2024/09/Fox_September-20-24-2024_Georgia_Topline_September-26-Release.pdf,https://static.foxnews.com/foxnews.com/content/uploads/2024/09/Fox_September-2024-2024_Georgia_Cross-Tabs_September-26-Release.pdf,NA,FALSE,NA,8781,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,49
88381,1597,Beacon/Shaw,149,FOX News,Beacon Research/Shaw & Company Research,103,Beacon Research/Shaw & Co. Research,2.8,-1.1,Live Phone/Text-to-Web,9,Georgia,9/20/24,9/24/24,NA,NA,NA,NA,NA,NA,210907,1006,rv,NA,rv,NA,9/26/24 19:31,NA,https://www.foxnews.com/official-polls/fox-news-poll-harris-ahead-trump-3-points-georgia,https://www.foxnews.com/official-polls/fox-news-poll-harris-ahead-trump-3-points-georgia,https://static.foxnews.com/foxnews.com/content/uploads/2024/09/Fox_September-20-24-2024_Georgia_Topline_September-26-Release.pdf,https://static.foxnews.com/foxnews.com/content/uploads/2024/09/Fox_September-2024-2024_Georgia_Cross-Tabs_September-26-Release.pdf,NA,FALSE,NA,8781,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,47
88381,1597,Beacon/Shaw,149,FOX News,Beacon Research/Shaw & Company Research,103,Beacon Research/Shaw & Co. Research,2.8,-1.1,Live Phone/Text-to-Web,9,Georgia,9/20/24,9/24/24,NA,NA,NA,NA,NA,NA,210907,1006,rv,NA,rv,NA,9/26/24 19:31,NA,https://www.foxnews.com/official-polls/fox-news-poll-harris-ahead-trump-3-points-georgia,https://www.foxnews.com/official-polls/fox-news-poll-harris-ahead-trump-3-points-georgia,https://static.foxnews.com/foxnews.com/content/uploads/2024/09/Fox_September-20-24-2024_Georgia_Topline_September-26-Release.pdf,https://static.foxnews.com/foxnews.com/content/uploads/2024/09/Fox_September-2024-2024_Georgia_Cross-Tabs_September-26-Release.pdf,NA,FALSE,NA,8781,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,IND,West,31097,Cornel West,1
88381,1597,Beacon/Shaw,149,FOX News,Beacon Research/Shaw & Company Research,103,Beacon Research/Shaw & Co. Research,2.8,-1.1,Live Phone/Text-to-Web,9,Georgia,9/20/24,9/24/24,NA,NA,NA,NA,NA,NA,210907,1006,rv,NA,rv,NA,9/26/24 19:31,NA,https://www.foxnews.com/official-polls/fox-news-poll-harris-ahead-trump-3-points-georgia,https://www.foxnews.com/official-polls/fox-news-poll-harris-ahead-trump-3-points-georgia,https://static.foxnews.com/foxnews.com/content/uploads/2024/09/Fox_September-20-24-2024_Georgia_Topline_September-26-Release.pdf,https://static.foxnews.com/foxnews.com/content/uploads/2024/09/Fox_September-2024-2024_Georgia_Cross-Tabs_September-26-Release.pdf,NA,FALSE,NA,8781,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,GRE,Stein,31116,Jill Stein,1
88381,1597,Beacon/Shaw,149,FOX News,Beacon Research/Shaw & Company Research,103,Beacon Research/Shaw & Co. Research,2.8,-1.1,Live Phone/Text-to-Web,9,Georgia,9/20/24,9/24/24,NA,NA,NA,NA,NA,NA,210907,1006,rv,NA,rv,NA,9/26/24 19:31,NA,https://www.foxnews.com/official-polls/fox-news-poll-harris-ahead-trump-3-points-georgia,https://www.foxnews.com/official-polls/fox-news-poll-harris-ahead-trump-3-points-georgia,https://static.foxnews.com/foxnews.com/content/uploads/2024/09/Fox_September-20-24-2024_Georgia_Topline_September-26-Release.pdf,https://static.foxnews.com/foxnews.com/content/uploads/2024/09/Fox_September-2024-2024_Georgia_Cross-Tabs_September-26-Release.pdf,NA,FALSE,NA,8781,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,LIB,Oliver,31790,Chase Oliver,1
88381,1597,Beacon/Shaw,149,FOX News,Beacon Research/Shaw & Company Research,103,Beacon Research/Shaw & Co. Research,2.8,-1.1,Live Phone/Text-to-Web,9,Georgia,9/20/24,9/24/24,NA,NA,NA,NA,NA,NA,210908,707,lv,NA,lv,NA,9/26/24 19:31,NA,https://www.foxnews.com/official-polls/fox-news-poll-harris-ahead-trump-3-points-georgia,https://www.foxnews.com/official-polls/fox-news-poll-harris-ahead-trump-3-points-georgia,https://static.foxnews.com/foxnews.com/content/uploads/2024/09/Fox_September-20-24-2024_Georgia_Topline_September-26-Release.pdf,https://static.foxnews.com/foxnews.com/content/uploads/2024/09/Fox_September-2024-2024_Georgia_Cross-Tabs_September-26-Release.pdf,NA,FALSE,NA,8781,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,50
88381,1597,Beacon/Shaw,149,FOX News,Beacon Research/Shaw & Company Research,103,Beacon Research/Shaw & Co. Research,2.8,-1.1,Live Phone/Text-to-Web,9,Georgia,9/20/24,9/24/24,NA,NA,NA,NA,NA,NA,210908,707,lv,NA,lv,NA,9/26/24 19:31,NA,https://www.foxnews.com/official-polls/fox-news-poll-harris-ahead-trump-3-points-georgia,https://www.foxnews.com/official-polls/fox-news-poll-harris-ahead-trump-3-points-georgia,https://static.foxnews.com/foxnews.com/content/uploads/2024/09/Fox_September-20-24-2024_Georgia_Topline_September-26-Release.pdf,https://static.foxnews.com/foxnews.com/content/uploads/2024/09/Fox_September-2024-2024_Georgia_Cross-Tabs_September-26-Release.pdf,NA,FALSE,NA,8781,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,48
88381,1597,Beacon/Shaw,149,FOX News,Beacon Research/Shaw & Company Research,103,Beacon Research/Shaw & Co. Research,2.8,-1.1,Live Phone/Text-to-Web,9,Georgia,9/20/24,9/24/24,NA,NA,NA,NA,NA,NA,210908,707,lv,NA,lv,NA,9/26/24 19:31,NA,https://www.foxnews.com/official-polls/fox-news-poll-harris-ahead-trump-3-points-georgia,https://www.foxnews.com/official-polls/fox-news-poll-harris-ahead-trump-3-points-georgia,https://static.foxnews.com/foxnews.com/content/uploads/2024/09/Fox_September-20-24-2024_Georgia_Topline_September-26-Release.pdf,https://static.foxnews.com/foxnews.com/content/uploads/2024/09/Fox_September-2024-2024_Georgia_Cross-Tabs_September-26-Release.pdf,NA,FALSE,NA,8781,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,IND,West,31097,Cornel West,1
88381,1597,Beacon/Shaw,149,FOX News,Beacon Research/Shaw & Company Research,103,Beacon Research/Shaw & Co. Research,2.8,-1.1,Live Phone/Text-to-Web,9,Georgia,9/20/24,9/24/24,NA,NA,NA,NA,NA,NA,210908,707,lv,NA,lv,NA,9/26/24 19:31,NA,https://www.foxnews.com/official-polls/fox-news-poll-harris-ahead-trump-3-points-georgia,https://www.foxnews.com/official-polls/fox-news-poll-harris-ahead-trump-3-points-georgia,https://static.foxnews.com/foxnews.com/content/uploads/2024/09/Fox_September-20-24-2024_Georgia_Topline_September-26-Release.pdf,https://static.foxnews.com/foxnews.com/content/uploads/2024/09/Fox_September-2024-2024_Georgia_Cross-Tabs_September-26-Release.pdf,NA,FALSE,NA,8781,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,GRE,Stein,31116,Jill Stein,1
88381,1597,Beacon/Shaw,149,FOX News,Beacon Research/Shaw & Company Research,103,Beacon Research/Shaw & Co. Research,2.8,-1.1,Live Phone/Text-to-Web,9,Georgia,9/20/24,9/24/24,NA,NA,NA,NA,NA,NA,210908,707,lv,NA,lv,NA,9/26/24 19:31,NA,https://www.foxnews.com/official-polls/fox-news-poll-harris-ahead-trump-3-points-georgia,https://www.foxnews.com/official-polls/fox-news-poll-harris-ahead-trump-3-points-georgia,https://static.foxnews.com/foxnews.com/content/uploads/2024/09/Fox_September-20-24-2024_Georgia_Topline_September-26-Release.pdf,https://static.foxnews.com/foxnews.com/content/uploads/2024/09/Fox_September-2024-2024_Georgia_Cross-Tabs_September-26-Release.pdf,NA,FALSE,NA,8781,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,LIB,Oliver,31790,Chase Oliver,1
